EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
17537.090,17492.297,17771.158,17509.285,17621.758,17773.125,17857.078,18062.803,0.096,0.970,0.292,0.061,0.397,0.946,100.000,570.000,1.000
17853.949,17809.514,18088.195,17826.143,17938.885,18090.072,18174.115,18379.840,0.094,0.970,0.296,0.214,0.397,0.916,100.000,571.000,1.000
18178.049,18133.523,18412.295,18150.154,18263.164,18414.262,18498.125,18704.209,0.095,0.969,0.296,0.519,0.519,0.641,100.000,572.000,1.000
18487.039,18442.783,18721.465,18459.682,18572.781,18723.969,18807.117,19013.736,0.094,0.970,0.300,0.824,0.549,0.610,100.000,573.000,1.000
18807.742,18763.396,19042.436,18780.473,18893.395,19044.582,19127.818,19334.617,0.093,0.971,0.301,0.854,0.488,0.519,100.000,574.000,1.000
19144.092,19099.834,19378.873,19116.375,19229.742,19381.109,19464.168,19670.967,0.093,0.971,0.299,0.916,0.549,0.305,100.000,575.000,1.000
19478.205,19433.859,19712.898,19450.311,19564.125,19715.670,19798.551,20005.527,0.094,0.969,0.296,0.854,0.427,-0.061,100.000,576.000,1.000
19780.043,19735.607,20014.916,19752.506,19866.320,20017.418,20100.389,20307.365,0.096,0.971,0.290,0.702,0.366,-0.336,100.000,577.000,1.000
20074.729,20030.383,20309.779,20046.924,20160.916,20311.836,20394.984,20602.141,0.099,0.968,0.286,0.549,0.275,-0.519,100.000,578.000,1.000
20386.490,20342.145,20621.453,20358.506,20472.768,20623.598,20706.836,20913.992,0.101,0.967,0.286,0.488,0.183,-0.763,100.000,579.000,1.000
20747.248,20703.170,20982.566,20719.174,20834.152,20985.428,21068.129,21275.643,0.105,0.969,0.287,0.488,0.153,-0.854,100.000,580.000,1.000
21044.615,21000.807,21280.381,21016.721,21131.430,21283.242,21365.676,21573.100,0.107,0.970,0.289,0.488,0.336,-0.885,100.000,581.000,1.000
21307.561,21263.932,21543.506,21279.576,21394.822,21546.457,21628.711,21836.314,0.109,0.970,0.291,0.458,0.488,-0.824,100.000,582.000,1.000
21594.559,21550.928,21831.307,21566.752,21682.176,21833.543,21916.424,22123.668,0.106,0.971,0.289,0.549,0.580,-0.732,100.000,583.000,1.000
21891.211,21847.758,22127.691,21863.227,21978.561,22129.928,22212.986,22420.500,0.103,0.971,0.285,0.519,0.549,-0.580,100.000,584.000,1.000
22175.256,22131.805,22411.381,22147.271,22262.695,22414.240,22496.406,22704.545,0.104,0.972,0.285,0.519,0.519,-0.397,100.000,585.000,1.000
22451.256,22407.535,22687.289,22423.361,22538.695,22690.420,22772.494,22980.813,0.103,0.974,0.285,0.275,0.458,-0.183,100.000,586.000,1.000
22749.518,22705.797,22985.730,22721.176,22837.047,22988.859,23070.846,23279.254,0.104,0.975,0.285,0.061,0.336,-0.031,100.000,587.000,1.000
23052.875,23009.244,23289.535,23024.533,23140.852,23292.664,23374.293,23582.701,0.104,0.976,0.288,-0.214,0.183,0.122,100.000,588.000,1.000
23338.531,23295.348,23575.102,23310.188,23426.686,23578.498,23660.396,23868.713,0.103,0.971,0.287,-0.549,0.092,0.275,100.000,589.000,1.000
23603.354,23560.260,23840.193,23574.744,23691.330,23843.412,23925.129,24133.537,0.101,0.970,0.291,-0.763,-0.061,0.427,100.000,590.000,1.000
23881.320,23837.957,24118.160,23852.531,23969.297,24121.377,24203.186,24411.594,0.102,0.969,0.293,-0.763,-0.275,0.397,100.000,591.000,1.000
24162.773,24119.500,24399.971,24134.164,24251.287,24403.010,24484.729,24692.867,0.102,0.968,0.296,-0.580,-0.458,0.336,100.000,592.000,1.000
24436.359,24393.443,24673.197,24407.748,24524.693,24676.416,24757.955,24966.363,0.099,0.969,0.297,-0.427,-0.519,0.336,100.000,593.000,1.000
24679.992,24636.721,24916.742,24650.756,24767.879,24920.051,25001.500,25210.176,0.099,0.970,0.299,-0.366,-0.824,0.214,100.000,594.000,1.000
24931.852,24888.311,25168.334,24902.615,25019.918,25172.000,25253.092,25462.305,0.096,0.972,0.301,-0.397,-1.007,0.153,100.000,595.000,1.000
25196.496,25153.045,25433.246,25167.172,25284.920,25436.555,25517.469,25726.949,0.096,0.972,0.301,-0.580,-1.099,-0.061,100.000,596.000,1.000
25457.477,25414.918,25694.584,25428.330,25546.525,25697.891,25778.805,25988.465,0.097,0.970,0.304,-0.610,-1.221,-0.183,100.000,597.000,1.000
25692.885,25650.059,25929.545,25663.291,25781.576,25933.568,26014.213,26223.873,0.099,0.968,0.305,-0.610,-1.251,-0.244,100.000,598.000,1.000
25933.301,25890.295,26170.139,25903.348,26021.992,26174.252,26254.449,26463.842,0.101,0.969,0.305,-0.671,-1.251,-0.214,100.000,599.000,1.000
26194.457,26151.453,26431.475,26164.328,26283.238,26435.230,26515.787,26725.268,0.104,0.967,0.304,-0.519,-1.190,-0.244,100.000,600.000,1.000
26457.135,26413.773,26693.707,26426.648,26545.648,26697.818,26778.195,26987.855,0.105,0.967,0.297,-0.366,-1.099,-0.153,100.000,601.000,1.000
26702.379,26659.373,26939.307,26671.713,26790.980,26943.152,27023.350,27233.188,0.112,0.967,0.289,-0.244,-0.885,-0.183,100.000,602.000,1.000
26948.426,26905.422,27185.176,26917.313,27037.207,27189.109,27269.219,27479.414,0.115,0.967,0.283,-0.153,-0.488,-0.153,100.000,603.000,1.000
27211.463,27168.994,27448.658,27180.617,27300.689,27452.414,27532.523,27742.809,0.112,0.968,0.280,0.031,-0.092,-0.061,100.000,604.000,1.000
27485.047,27442.758,27722.334,27453.934,27574.098,27725.910,27806.107,28016.482,0.113,0.968,0.277,0.153,0.397,-0.122,100.000,605.000,1.000
27741.645,27699.088,27979.111,27710.264,27830.605,27982.775,28062.527,28273.170,0.112,0.970,0.277,0.397,0.793,-0.183,100.000,606.000,1.000
27987.783,27945.314,28225.158,27956.400,28077.012,28229.182,28308.844,28519.307,0.106,0.974,0.282,0.641,1.190,-0.183,100.000,607.000,1.000
28255.109,28212.641,28492.574,28223.459,28344.338,28496.330,28576.170,28786.455,0.102,0.974,0.284,0.702,1.373,-0.244,100.000,608.000,1.000
28531.646,28489.088,28769.021,28499.639,28621.053,28772.775,28852.617,29062.992,0.100,0.971,0.283,0.610,1.556,-0.122,100.000,609.000,1.000
28791.998,28749.799,29029.375,28759.990,28881.494,29033.398,29112.969,29323.791,0.096,0.974,0.282,0.488,1.495,-0.244,100.000,610.000,1.000
29032.771,28990.750,29270.236,29000.586,29122.357,29274.350,29353.475,29564.385,0.092,0.976,0.285,0.153,1.343,-0.305,100.000,611.000,1.000
29286.508,29244.488,29523.615,29253.965,29375.736,29527.908,29606.943,29817.766,0.092,0.975,0.282,-0.061,0.977,-0.336,100.000,612.000,1.000
29548.828,29506.807,29785.846,29516.195,29638.324,29790.139,29868.906,30079.996,0.094,0.974,0.280,-0.366,0.671,-0.244,100.000,613.000,1.000
29801.314,29759.471,30038.600,29768.502,29891.168,30042.713,30121.748,30332.838,0.093,0.974,0.279,-0.427,0.366,-0.092,100.000,614.000,1.000
30029.838,29988.086,30267.660,29996.938,30120.051,30271.326,30350.631,30561.721,0.092,0.973,0.282,-0.427,0.183,-0.061,100.000,615.000,1.000
30267.035,30224.834,30504.590,30233.775,30356.711,30508.434,30587.381,30799.006,0.094,0.970,0.285,-0.458,-0.031,-0.031,100.000,616.000,1.000
30512.189,30470.258,30749.654,30478.482,30601.863,30753.678,30832.623,31043.803,0.093,0.966,0.290,-0.397,-0.214,-0.061,100.000,617.000,1.000
30746.256,30704.324,30983.721,30712.551,30836.289,30988.014,31066.869,31277.959,0.092,0.969,0.296,-0.336,-0.458,-0.092,100.000,618.000,1.000
30948.049,30906.295,31185.514,30914.789,31038.439,31190.252,31268.572,31480.109,0.092,0.972,0.299,-0.153,-0.732,-0.031,100.000,619.000,1.000
31152.344,31110.322,31389.719,31118.637,31242.555,31394.637,31473.045,31684.404,0.093,0.974,0.297,-0.092,-1.129,0.061,100.000,620.000,1.000
31365.221,31322.932,31602.775,31331.336,31455.074,31607.156,31685.834,31897.281,0.096,0.975,0.298,-0.153,-1.465,0.214,100.000,621.000,1.000
31573.002,31530.713,31810.646,31538.670,31662.945,31815.295,31893.170,32104.885,0.096,0.972,0.295,-0.214,-1.678,0.336,100.000,622.000,1.000
31752.531,31710.689,31990.355,31718.111,31843.012,31994.736,32072.699,32284.594,0.098,0.970,0.293,-0.549,-1.740,0.244,100.000,623.000,1.000
31927.412,31885.748,32165.145,31892.900,32017.893,32169.795,32247.578,32459.115,0.095,0.972,0.287,-0.702,-2.167,0.183,100.000,624.000,1.000
32109.713,32068.229,32347.357,32075.113,32200.014,32352.186,32429.789,32641.506,0.099,0.975,0.283,-0.916,-2.411,0.153,100.000,625.000,1.000
32295.680,32254.373,32533.055,32260.811,32385.980,32538.240,32615.936,32827.563,0.102,0.976,0.281,-1.160,-2.472,0.244,100.000,626.000,1.000
32459.830,32418.078,32696.938,32424.693,32549.773,32702.213,32779.641,32991.801,0.107,0.976,0.281,-1.007,-2.411,0.275,100.000,627.000,1.000
32611.375,32569.801,32849.020,32576.238,32701.676,32853.848,32931.184,33143.703,0.108,0.977,0.285,-1.160,-2.197,0.275,100.000,628.000,1.000
32781.605,32739.764,33018.980,32746.021,32872.086,33024.078,33101.324,33313.758,0.111,0.976,0.289,-1.282,-1.923,0.275,100.000,629.000,1.000
32956.129,32914.375,33193.863,32920.633,33047.055,33198.867,33276.383,33488.547,0.110,0.978,0.291,-1.282,-1.526,0.214,100.000,630.000,1.000
33108.656,33066.902,33346.391,33073.164,33199.672,33351.488,33428.734,33641.164,0.114,0.977,0.297,-1.129,-1.129,0.092,100.000,631.000,1.000
33244.824,33203.340,33482.469,33209.328,33335.840,33487.297,33564.723,33776.973,0.113,0.978,0.301,-1.099,-0.580,0.000,100.000,632.000,1.000
33396.637,33355.152,33634.012,33360.875,33487.297,33639.020,33716.176,33928.430,0.112,0.978,0.303,-0.763,-0.183,-0.061,100.000,633.000,1.000
33554.797,33513.402,33791.906,33518.676,33645.457,33797.449,33874.250,34086.770,0.111,0.977,0.302,-0.549,0.275,-0.122,100.000,634.000,1.000
33699.727,33658.063,33937.102,33663.160,33790.477,33942.734,34019.266,34231.609,0.109,0.977,0.307,-0.336,0.580,-0.122,100.000,635.000,1.000
33823.824,33782.520,34061.645,33787.434,33914.930,34067.012,34143.184,34356.063,0.109,0.975,0.307,-0.092,0.885,-0.122,100.000,636.000,1.000
33960.078,33919.488,34198.262,33924.137,34051.008,34203.535,34279.711,34492.676,0.110,0.973,0.305,0.031,1.160,-0.153,100.000,637.000,1.000
34109.926,34069.516,34348.195,34074.164,34201.391,34353.559,34429.824,34642.793,0.107,0.975,0.305,0.336,1.251,-0.275,100.000,638.000,1.000
34256.555,34215.961,34494.375,34220.434,34348.016,34499.918,34576.453,34789.328,0.109,0.972,0.307,0.488,1.312,-0.214,100.000,639.000,1.000
34376.629,34336.035,34614.629,34340.328,34468.090,34620.262,34696.258,34909.492,0.107,0.970,0.306,0.610,1.373,-0.305,100.000,640.000,1.000
34508.414,34467.375,34746.324,34472.023,34599.609,34751.957,34827.863,35041.012,0.103,0.970,0.302,0.885,1.465,-0.366,100.000,641.000,1.000
34656.293,34615.613,34894.293,34620.441,34747.664,34900.195,34975.832,35189.156,0.100,0.971,0.305,0.885,1.160,-0.336,100.000,642.000,1.000
34801.133,34760.363,35039.402,34764.832,34892.684,35044.945,35120.672,35333.996,0.098,0.971,0.303,0.854,0.793,-0.275,100.000,643.000,1.000
34918.254,34877.305,35156.434,34881.598,35009.629,35161.711,35237.797,35451.301,0.099,0.972,0.305,0.732,0.488,-0.275,100.000,644.000,1.000
35033.770,34993.090,35271.859,34997.199,35125.410,35277.402,35353.219,35566.723,0.096,0.971,0.305,0.824,0.061,-0.549,100.000,645.000,1.000
35159.297,35118.703,35397.832,35122.551,35250.848,35402.930,35478.926,35692.250,0.097,0.971,0.303,1.007,-0.519,-0.671,100.000,646.000,1.000
35285.270,35244.770,35524.254,35248.613,35377.270,35529.262,35605.527,35818.582,0.098,0.968,0.300,0.977,-0.946,-0.641,100.000,647.000,1.000
35384.691,35344.188,35623.406,35348.035,35476.957,35628.773,35704.770,35918.184,0.101,0.967,0.296,1.221,-1.434,-0.793,100.000,648.000,1.000
35478.391,35437.711,35716.926,35441.195,35570.121,35722.113,35797.750,36011.344,0.101,0.970,0.293,1.556,-1.709,-0.854,100.000,649.000,1.000
35588.270,35547.590,35827.164,35551.168,35680.090,35832.262,35907.813,36121.672,0.099,0.971,0.291,1.556,-1.801,-1.007,100.000,650.000,1.000
35698.957,35658.277,35938.121,35661.852,35791.137,35943.305,36018.945,36232.359,0.100,0.973,0.285,1.556,-1.984,-1.129,100.000,651.000,1.000
35784.875,35744.285,36023.949,35748.129,35877.055,36029.316,36104.598,36318.277,0.100,0.973,0.286,1.495,-1.923,-1.251,100.000,652.000,1.000
35860.781,35820.551,36099.945,35824.035,35953.051,36105.313,36180.504,36394.363,0.098,0.970,0.284,1.556,-1.617,-1.282,100.000,653.000,1.000
35949.922,35909.777,36189.176,35912.906,36042.367,36194.898,36269.641,36483.594,0.100,0.972,0.284,1.617,-1.556,-1.251,100.000,654.000,1.000
36047.285,36007.320,36286.809,36010.449,36139.910,36292.262,36367.273,36581.402,0.098,0.974,0.286,1.678,-1.434,-1.251,100.000,655.000,1.000
36134.457,36094.137,36373.711,36097.355,36226.816,36379.164,36454.176,36668.484,0.097,0.972,0.286,1.587,-1.343,-1.068,100.000,656.000,1.000
36202.051,36161.637,36441.215,36165.215,36294.586,36446.934,36522.125,36736.078,0.101,0.976,0.284,1.404,-1.068,-0.977,100.000,657.000,1.000
36281.176,36240.762,36520.160,36243.980,36373.801,36525.613,36601.160,36814.934,0.102,0.975,0.284,1.221,-0.641,-0.824,100.000,658.000,1.000
36373.086,36332.941,36612.160,36335.980,36465.801,36617.613,36693.160,36907.023,0.100,0.973,0.282,1.068,-0.153,-0.641,100.000,659.000,1.000
36457.039,36417.164,36696.293,36419.934,36549.844,36701.922,36777.203,36991.066,0.100,0.973,0.280,1.068,0.305,-0.458,100.000,660.000,1.000
36522.395,36482.160,36761.559,36485.113,36615.109,36767.191,36842.023,37056.242,0.098,0.970,0.283,0.916,0.580,-0.275,100.000,661.000,1.000
36605.813,36565.578,36844.887,36568.527,36698.617,36850.695,36925.352,37139.570,0.097,0.969,0.282,0.885,0.671,-0.244,100.000,662.000,1.000
36707.555,36667.504,36946.629,36670.004,36800.094,36952.176,37027.098,37241.047,0.097,0.969,0.280,0.763,0.854,-0.153,100.000,663.000,1.000
36807.871,36767.906,37046.945,36770.230,36900.316,37052.578,37127.500,37341.543,0.099,0.970,0.280,0.732,0.854,-0.061,100.000,664.000,1.000
36888.246,36848.016,37127.234,36850.520,36980.785,37132.598,37207.699,37422.008,0.101,0.966,0.285,0.671,1.007,-0.031,100.000,665.000,1.000
36976.223,36936.348,37215.566,36938.762,37069.027,37221.020,37296.301,37510.430,0.102,0.964,0.286,0.793,1.099,-0.153,100.000,666.000,1.000
37081.457,37041.223,37320.621,37043.816,37174.172,37326.254,37401.266,37615.574,0.098,0.968,0.285,1.038,1.068,-0.153,100.000,667.000,1.000
37195.898,37155.395,37434.883,37157.719,37288.613,37440.605,37515.973,37730.016,0.097,0.968,0.286,1.221,0.702,-0.183,100.000,668.000,1.000
37292.277,37252.133,37531.531,37254.191,37384.727,37537.164,37612.266,37826.395,0.095,0.970,0.287,1.190,0.427,-0.183,100.000,669.000,1.000
37392.773,37353.164,37632.563,37355.219,37485.574,37638.105,37712.938,37927.246,0.092,0.969,0.289,1.282,0.153,-0.153,100.000,670.000,1.000
37517.227,37477.082,37756.480,37479.316,37609.672,37762.023,37836.766,38051.344,0.091,0.973,0.285,1.129,-0.366,-0.214,100.000,671.000,1.000
37648.117,37608.063,37887.816,37610.297,37741.191,37893.359,37968.016,38182.504,0.094,0.974,0.286,0.946,-0.671,-0.214,100.000,672.000,1.000
37758.895,37718.840,37998.684,37721.254,37852.234,38004.316,38078.969,38293.547,0.093,0.974,0.283,0.671,-0.732,-0.122,100.000,673.000,1.000
37866.898,37827.109,38106.863,37829.348,37960.504,38112.320,38186.883,38401.551,0.090,0.973,0.286,0.458,-0.641,0.031,100.000,674.000,1.000
37987.148,37947.273,38226.938,37949.152,38080.313,38232.570,38306.691,38521.445,0.086,0.973,0.289,0.244,-0.549,0.183,100.000,675.000,1.000
38116.074,38076.020,38355.684,38077.898,38209.234,38361.676,38435.613,38650.461,0.086,0.974,0.288,-0.031,-0.458,0.366,100.000,676.000,1.000
38230.961,38190.996,38470.660,38192.695,38324.570,38476.383,38550.594,38765.617,0.087,0.974,0.291,-0.336,-0.397,0.458,100.000,677.000,1.000
38330.652,38291.043,38570.531,38292.473,38424.262,38576.250,38650.281,38865.305,0.088,0.971,0.291,-0.366,-0.336,0.702,100.000,678.000,1.000
38445.270,38406.199,38685.508,38407.273,38538.969,38691.320,38764.723,38980.371,0.088,0.969,0.292,-0.244,-0.366,0.824,100.000,679.000,1.000
38574.465,38534.766,38814.434,38535.750,38667.984,38819.887,38893.379,39109.207,0.085,0.970,0.292,-0.183,-0.336,0.824,100.000,680.000,1.000
38693.555,38654.125,38933.879,38654.930,38787.340,38939.332,39013.273,39228.387,0.087,0.969,0.292,-0.153,-0.244,0.824,100.000,681.000,1.000
38791.543,38752.203,39031.871,38753.098,38885.602,39037.324,39111.352,39326.375,0.090,0.967,0.291,-0.244,-0.122,0.854,100.000,682.000,1.000
38904.645,38864.680,39144.523,38865.750,38998.520,39150.512,39224.094,39439.297,0.091,0.965,0.290,-0.244,0.092,0.854,100.000,683.000,1.000
39030.617,38990.832,39270.586,38991.367,39124.762,39276.578,39350.070,39565.184,0.092,0.965,0.288,-0.183,0.244,0.885,100.000,684.000,1.000
39148.098,39108.938,39388.336,39109.387,39242.156,39394.059,39467.551,39682.930,0.093,0.962,0.285,0.000,0.397,0.732,100.000,685.000,1.000
39243.137,39203.891,39483.734,39204.516,39336.926,39489.367,39562.859,39777.973,0.096,0.965,0.283,0.214,0.397,0.641,100.000,686.000,1.000
39347.207,39307.957,39587.535,39308.496,39441.266,39593.434,39666.926,39882.309,0.097,0.965,0.280,0.458,0.305,0.549,100.000,687.000,1.000
39462.363,39423.023,39702.867,39423.563,39556.777,39708.680,39781.906,39997.465,0.096,0.965,0.279,0.610,0.031,0.336,100.000,688.000,1.000
39577.609,39538.359,39818.383,39538.984,39672.383,39824.461,39897.328,40112.980,0.093,0.968,0.282,0.732,-0.244,0.153,100.000,689.000,1.000
39668.180,39628.570,39908.953,39629.555,39762.414,39914.762,39988.078,40203.371,0.093,0.967,0.283,0.732,-0.488,0.061,100.000,690.000,1.000
39760.715,39721.109,40001.668,39722.090,39855.309,40007.656,40080.793,40296.176,0.094,0.969,0.282,0.641,-0.549,0.153,100.000,691.000,1.000
39870.688,39831.438,40111.816,39832.063,39965.637,40117.719,40191.031,40406.504,0.093,0.970,0.279,0.519,-0.641,0.122,100.000,692.000,1.000
39985.754,39946.504,40226.527,39946.770,40080.523,40232.516,40305.563,40521.480,0.090,0.969,0.281,0.183,-0.732,0.153,100.000,693.000,1.000
40077.215,40038.145,40318.613,40038.594,40172.254,40324.516,40397.203,40613.211,0.092,0.971,0.281,0.031,-0.885,0.092,100.000,694.000,1.000
40167.516,40128.000,40408.469,40128.805,40262.109,40414.637,40487.148,40703.422,0.092,0.974,0.279,-0.061,-1.068,0.122,100.000,695.000,1.000
40276.414,40236.988,40517.367,40238.148,40371.633,40523.805,40596.402,40812.590,0.095,0.974,0.277,-0.336,-1.038,0.183,100.000,696.000,1.000
40398.367,40359.207,40639.855,40359.922,40493.762,40645.934,40718.266,40934.629,0.098,0.973,0.277,-0.458,-1.007,0.305,100.000,697.000,1.000
40510.125,40470.695,40751.523,40471.145,40605.434,40757.336,40829.844,41046.297,0.101,0.970,0.277,-0.671,-0.824,0.488,100.000,698.000,1.000
40612.496,40572.711,40853.625,40573.691,40707.805,40859.797,40932.035,41148.848,0.104,0.968,0.276,-0.885,-0.763,0.458,100.000,699.000,1.000
40728.098,40688.582,40969.586,40689.477,40823.496,40975.934,41047.730,41263.914,0.110,0.969,0.273,-1.038,-0.610,0.580,100.000,700.000,1.000
40853.895,40814.109,41095.293,40815.094,40949.113,41101.195,41173.348,41389.262,0.112,0.969,0.271,-1.190,-0.275,0.549,100.000,701.000,1.000
40967.887,40928.012,41209.289,40928.906,41063.195,41215.367,41287.430,41503.258,0.113,0.973,0.271,-0.946,-0.031,0.641,100.000,702.000,1.000
41064.449,41024.484,41306.113,41025.645,41159.758,41312.105,41383.809,41600.441,0.111,0.969,0.273,-0.702,0.244,0.519,100.000,703.000,1.000
41174.418,41135.078,41416.176,41135.973,41269.906,41421.898,41493.691,41710.594,0.108,0.970,0.271,-0.671,0.488,0.549,100.000,704.000,1.000
41294.938,41255.691,41536.785,41256.137,41390.516,41542.508,41614.301,41831.203,0.107,0.973,0.276,-0.702,0.488,0.458,100.000,705.000,1.000
41408.934,41369.863,41651.047,41370.043,41504.688,41656.859,41728.293,41945.285,0.105,0.975,0.279,-0.793,0.427,0.305,100.000,706.000,1.000
41507.371,41467.762,41749.215,41468.121,41602.766,41754.938,41826.465,42043.363,0.106,0.977,0.282,-0.854,0.549,0.275,100.000,707.000,1.000
41616.625,41577.285,41859.008,41577.734,41712.293,41864.371,41935.809,42152.977,0.102,0.977,0.286,-0.824,0.458,0.214,100.000,708.000,1.000
41738.578,41699.059,41981.047,41699.684,41834.688,41986.504,42057.758,42274.840,0.099,0.976,0.292,-0.793,0.427,0.092,100.000,709.000,1.000
41862.941,41823.246,42105.234,41823.781,41958.605,42110.688,42182.125,42399.117,0.099,0.978,0.294,-0.732,0.336,-0.031,100.000,710.000,1.000
41964.867,41925.348,42207.070,41925.707,42060.621,42212.879,42284.316,42501.488,0.098,0.978,0.298,-0.641,0.366,-0.214,100.000,711.000,1.000
42073.941,42034.246,42316.055,42034.961,42169.609,42322.047,42393.305,42610.293,0.095,0.978,0.301,-0.641,0.702,-0.427,100.000,712.000,1.000
42200.273,42161.113,42442.746,42161.473,42296.297,42448.469,42519.637,42736.625,0.092,0.977,0.300,-0.610,0.702,-0.641,100.000,713.000,1.000
42335.012,42295.672,42577.395,42296.027,42430.945,42583.293,42654.371,42871.453,0.090,0.974,0.306,-0.519,0.793,-0.824,100.000,714.000,1.000
42441.406,42402.066,42684.145,42402.422,42537.070,42689.867,42760.590,42978.027,0.089,0.973,0.301,-0.458,0.763,-0.946,100.000,715.000,1.000
42548.605,42509.531,42790.984,42509.355,42644.180,42796.707,42867.430,43084.957,0.088,0.972,0.299,-0.122,0.549,-1.099,100.000,716.000,1.000
42672.969,42634.168,42915.887,42634.168,42768.992,42921.254,42991.703,43209.320,0.089,0.972,0.294,0.092,0.519,-1.068,100.000,717.000,1.000
42804.039,42764.969,43046.691,42765.148,42900.242,43052.324,43122.863,43340.570,0.088,0.974,0.294,0.153,0.458,-1.099,100.000,718.000,1.000
42917.945,42878.961,43160.684,42879.141,43013.879,43166.227,43236.859,43454.387,0.088,0.977,0.290,0.214,0.458,-1.221,100.000,719.000,1.000
43023.980,42984.730,43266.809,42985.090,43119.645,43271.996,43342.629,43560.512,0.089,0.979,0.290,0.092,0.366,-1.373,100.000,720.000,1.000
43144.234,43105.164,43387.332,43105.430,43239.988,43392.426,43463.059,43680.945,0.090,0.975,0.289,-0.031,0.305,-1.434,100.000,721.000,1.000
43271.996,43233.191,43515.273,43233.461,43368.289,43520.547,43590.820,43809.152,0.094,0.974,0.288,-0.214,0.092,-1.526,100.000,722.000,1.000
43384.113,43344.863,43627.121,43345.398,43480.227,43632.664,43702.668,43920.910,0.097,0.972,0.285,-0.305,-0.122,-1.587,100.000,723.000,1.000
43481.922,43442.672,43724.930,43442.941,43578.035,43730.117,43800.391,44018.277,0.099,0.970,0.288,-0.153,-0.427,-1.709,100.000,724.000,1.000
43598.512,43558.992,43841.250,43559.527,43694.535,43846.613,43916.711,44134.504,0.101,0.976,0.288,-0.031,-0.580,-1.648,100.000,725.000,1.000
43725.648,43686.129,43968.207,43686.754,43821.313,43973.750,44043.578,44261.820,0.102,0.978,0.288,-0.122,-0.580,-1.556,100.000,726.000,1.000
43842.414,43803.074,44085.422,43803.520,43937.988,44090.426,44160.613,44378.855,0.104,0.977,0.281,-0.305,-0.427,-1.587,100.000,727.000,1.000
43935.305,43895.789,44178.047,43896.324,44030.793,44182.965,44252.879,44471.660,0.103,0.977,0.281,-0.366,-0.427,-1.343,100.000,728.000,1.000
44037.676,43998.340,44280.863,43998.875,44133.344,44285.781,44355.520,44574.207,0.106,0.975,0.282,-0.397,-0.275,-1.251,100.000,729.000,1.000
44156.590,44117.340,44400.043,44117.785,44252.699,44404.691,44474.789,44693.387,0.106,0.972,0.283,-0.214,0.000,-1.068,100.000,730.000,1.000
44271.922,44233.031,44515.648,44233.301,44368.395,44520.207,44590.211,44808.902,0.105,0.974,0.290,0.000,0.427,-0.732,100.000,731.000,1.000
44363.566,44324.227,44606.844,44325.031,44459.945,44611.758,44681.586,44900.363,0.103,0.973,0.292,0.122,0.732,-0.458,100.000,732.000,1.000
44468.531,44428.922,44711.895,44429.637,44564.375,44716.543,44786.016,45005.063,0.098,0.972,0.293,0.244,0.946,-0.183,100.000,733.000,1.000
44589.766,44550.605,44833.398,44550.875,44685.969,44837.781,44907.430,45126.297,0.094,0.975,0.295,0.275,1.038,0.153,100.000,734.000,1.000
44709.660,44670.590,44953.742,44671.125,44806.129,44957.941,45027.680,45246.461,0.089,0.976,0.297,0.275,1.129,0.366,100.000,735.000,1.000
44809.082,44769.742,45053.074,44770.547,44905.191,45057.008,45126.742,45345.969,0.086,0.976,0.297,0.397,1.068,0.549,100.000,736.000,1.000
44914.758,44875.512,45158.660,44875.867,45010.695,45162.684,45232.422,45451.469,0.084,0.976,0.297,0.275,0.824,0.763,100.000,737.000,1.000
45036.801,44997.730,45280.523,44997.996,45132.465,45284.727,45354.641,45573.512,0.083,0.978,0.298,0.336,0.519,0.824,100.000,738.000,1.000
45160.988,45121.828,45404.801,45122.543,45256.832,45409.180,45478.738,45697.785,0.088,0.979,0.295,0.183,0.275,0.763,100.000,739.000,1.000
45263.090,45223.840,45506.813,45224.465,45358.664,45510.656,45580.664,45799.711,0.089,0.977,0.292,0.031,0.122,0.793,100.000,740.000,1.000
45359.469,45320.219,45603.551,45320.488,45454.957,45607.039,45676.953,45896.000,0.089,0.977,0.295,-0.122,-0.244,0.549,100.000,741.000,1.000
45473.555,45434.395,45717.992,45434.840,45569.488,45721.566,45791.215,46010.531,0.090,0.976,0.290,-0.153,-0.488,0.458,100.000,742.000,1.000
45595.148,45555.719,45839.586,45556.523,45691.258,45843.340,45912.988,46132.305,0.092,0.976,0.290,-0.244,-0.763,0.183,100.000,743.000,1.000
45694.926,45655.855,45939.184,45656.480,45790.949,45942.941,46012.500,46232.262,0.093,0.976,0.293,-0.153,-0.824,0.031,100.000,744.000,1.000
45786.211,45747.496,46030.648,45747.855,45882.410,46034.402,46103.961,46323.723,0.095,0.975,0.292,0.000,-0.854,-0.092,100.000,745.000,1.000
45894.750,45855.770,46139.008,45856.395,45990.594,46142.855,46212.234,46431.996,0.098,0.971,0.291,0.244,-0.854,-0.275,100.000,746.000,1.000
46009.191,45969.582,46253.004,45970.297,46104.500,46256.758,46326.137,46545.902,0.101,0.970,0.289,0.305,-0.763,-0.488,100.000,747.000,1.000
