EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
59295.156,59278.707,59688.012,59575.895,59598.336,59810.680,59849.301,60030.621,0.107,0.990,0.437,-1.160,3.387,-3.265,100.000,659.000,1.000
59375.445,59358.992,59768.391,59656.449,59678.805,59890.875,59929.770,60110.996,0.100,0.990,0.442,-1.404,3.479,-3.174,100.000,660.000,1.000
59451.441,59435.258,59844.207,59732.715,59754.887,59966.961,60005.855,60187.082,0.090,0.989,0.452,-1.465,3.326,-3.204,100.000,661.000,1.000
59548.270,59531.906,59941.035,59829.184,59851.270,60063.434,60102.324,60283.641,0.089,0.975,0.454,-1.465,2.716,-3.052,100.000,662.000,1.000
59649.211,59633.027,60042.242,59929.945,59952.566,60164.551,60203.441,60384.852,0.089,0.972,0.455,-1.221,2.411,-2.838,100.000,663.000,1.000
59719.750,59704.016,60113.051,60001.203,60023.645,60235.719,60274.523,60456.195,0.097,0.980,0.461,-0.336,1.862,-2.441,100.000,664.000,1.000
59791.992,59776.168,60184.848,60073.086,60095.797,60307.691,60346.496,60528.168,0.101,0.986,0.455,0.336,1.221,-1.831,100.000,665.000,1.000
59901.426,59885.691,60294.191,60182.609,60205.141,60417.035,60455.930,60637.691,0.099,0.977,0.458,1.251,0.488,-1.282,100.000,666.000,1.000
60022.574,60006.301,60415.516,60303.578,60325.930,60538.363,60576.984,60759.109,0.099,0.979,0.465,2.350,-0.671,-0.824,100.000,667.000,1.000
60110.102,60094.547,60503.137,60391.465,60413.906,60626.250,60664.516,60846.906,0.104,0.986,0.468,2.869,-1.801,-0.671,100.000,668.000,1.000
60183.953,60168.934,60577.164,60465.586,60488.113,60700.457,60738.633,60920.934,0.101,0.979,0.465,3.540,-3.235,-0.336,100.000,669.000,1.000
60278.098,60262.629,60671.219,60559.730,60582.082,60794.512,60832.867,61015.078,0.105,0.974,0.476,3.021,-3.265,-0.336,100.000,670.000,1.000
60392.539,60376.715,60785.484,60674.082,60696.434,60908.598,60947.309,61129.609,0.106,0.968,0.479,2.441,-3.296,-0.458,100.000,671.000,1.000
60489.547,60473.809,60882.668,60771.176,60793.887,61005.871,61044.496,61226.797,0.111,0.968,0.468,1.953,-2.869,-0.977,100.000,672.000,1.000
60566.613,60551.059,60959.738,60847.887,60870.598,61082.852,61121.117,61303.684,0.108,0.966,0.454,1.801,-2.380,-1.312,100.000,673.000,1.000
60661.922,60646.188,61055.043,60943.465,60965.816,61177.980,61216.602,61399.082,0.108,0.967,0.447,2.350,-1.770,-1.434,100.000,674.000,1.000
60776.453,60761.164,61169.934,61058.531,61080.973,61293.137,61331.582,61513.969,0.109,0.963,0.449,2.655,-1.282,-1.343,100.000,675.000,1.000
60877.570,60862.641,61270.961,61159.383,61181.914,61394.344,61432.520,61615.270,0.107,0.963,0.451,2.899,-0.854,-1.556,100.000,676.000,1.000
60939.711,60924.867,61333.457,61221.879,61244.230,61456.660,61494.836,61677.406,0.108,0.969,0.455,2.716,-0.519,-1.862,100.000,677.000,1.000
61017.672,61002.652,61410.883,61299.660,61321.836,61534.445,61572.441,61755.191,0.108,0.964,0.448,2.258,-0.427,-1.984,100.000,678.000,1.000
61123.621,61108.422,61516.922,61405.879,61427.516,61640.391,61678.570,61861.406,0.109,0.966,0.440,2.197,-0.671,-2.045,100.000,679.000,1.000
61213.297,61198.363,61606.508,61495.555,61517.547,61730.066,61768.332,61951.527,0.116,0.971,0.427,2.228,-0.763,-1.892,100.000,680.000,1.000
61270.695,61255.676,61663.637,61552.148,61574.855,61787.289,61825.465,62008.391,0.117,0.971,0.430,2.136,-0.793,-1.892,100.000,681.000,1.000
61333.367,61318.707,61726.938,61615.449,61637.977,61850.676,61888.676,62071.512,0.122,0.972,0.432,2.075,-1.007,-1.709,100.000,682.000,1.000
61433.953,61419.559,61827.520,61716.121,61738.473,61951.527,61988.902,62172.008,0.127,0.975,0.430,1.648,-0.916,-1.740,100.000,683.000,1.000
61538.648,61523.895,61932.039,61820.816,61842.988,62055.777,62093.148,62276.523,0.130,0.974,0.430,1.343,-0.732,-1.526,100.000,684.000,1.000
61610.707,61596.137,62004.277,61892.879,61915.141,62127.840,62165.480,62348.762,0.125,0.979,0.431,1.160,-0.610,-1.221,100.000,685.000,1.000
61680.715,61666.141,62074.285,61963.063,61985.324,62197.844,62235.934,62419.125,0.124,0.980,0.434,0.763,-0.519,-1.007,100.000,686.000,1.000
61788.539,61773.789,62181.930,62070.887,62093.238,62305.402,62343.398,62526.684,0.120,0.979,0.438,0.519,-0.427,-0.977,100.000,687.000,1.000
61896.273,61881.613,62289.398,62177.996,62200.527,62413.137,62450.867,62634.152,0.118,0.976,0.442,0.000,-0.183,-0.854,100.000,688.000,1.000
61969.410,61954.926,62362.621,62251.219,62273.840,62486.359,62524.359,62707.465,0.118,0.972,0.442,-0.397,0.183,-0.977,100.000,689.000,1.000
62034.230,62020.191,62427.801,62316.219,62339.375,62551.629,62589.625,62772.730,0.116,0.971,0.442,-0.397,0.366,-1.038,100.000,690.000,1.000
62130.699,62116.305,62523.910,62412.777,62435.758,62647.828,62685.559,62869.113,0.117,0.969,0.438,-0.244,0.458,-0.977,100.000,691.000,1.000
62237.453,62223.059,62630.754,62519.887,62542.688,62754.852,62792.578,62976.043,0.114,0.970,0.447,-0.031,0.336,-0.977,100.000,692.000,1.000
62313.449,62299.410,62706.750,62595.883,62618.504,62830.848,62868.664,63052.398,0.114,0.966,0.451,-0.122,0.153,-1.068,100.000,693.000,1.000
62376.836,62362.711,62770.496,62659.184,62681.895,62894.059,62932.055,63115.965,0.115,0.966,0.451,-0.031,-0.153,-1.312,100.000,694.000,1.000
62464.992,62450.957,62858.918,62747.520,62770.496,62982.660,63019.852,63203.941,0.118,0.964,0.449,-0.305,-0.427,-1.404,100.000,695.000,1.000
62576.215,62562.355,62970.230,62858.742,62881.809,63093.973,63131.254,63315.609,0.118,0.967,0.451,-0.549,-0.488,-1.373,100.000,696.000,1.000
62655.965,62642.375,63049.984,62938.402,62961.648,63173.902,63211.453,63395.539,0.117,0.969,0.450,-0.641,-0.549,-1.465,100.000,697.000,1.000
62707.016,62693.426,63100.945,62989.363,63012.609,63224.684,63262.504,63446.504,0.117,0.970,0.452,-0.641,-0.580,-1.526,100.000,698.000,1.000
62779.078,62765.758,63173.184,63061.695,63084.582,63297.016,63334.656,63518.652,0.116,0.969,0.448,-0.854,-0.519,-1.495,100.000,699.000,1.000
62878.859,62865.535,63273.055,63161.652,63184.719,63397.148,63434.523,63618.789,0.118,0.971,0.443,-0.732,-0.671,-1.404,100.000,700.000,1.000
62964.957,62951.637,63359.063,63247.660,63270.906,63483.160,63520.441,63704.531,0.116,0.970,0.441,-0.610,-0.885,-1.312,100.000,701.000,1.000
63029.152,63015.473,63423.348,63311.676,63334.922,63547.266,63584.992,63769.172,0.118,0.971,0.441,-0.519,-1.129,-1.312,100.000,702.000,1.000
63110.957,63097.547,63504.707,63393.484,63416.195,63628.715,63666.355,63850.980,0.120,0.975,0.440,-0.519,-1.465,-1.190,100.000,703.000,1.000
63224.953,63211.363,63618.699,63507.211,63530.367,63742.527,63780.168,63964.527,0.122,0.975,0.440,-0.519,-1.678,-1.190,100.000,704.000,1.000
63329.023,63315.164,63722.859,63611.102,63634.348,63846.508,63884.598,64068.598,0.122,0.975,0.440,-0.641,-1.678,-1.221,100.000,705.000,1.000
63401.621,63387.852,63795.637,63684.234,63707.035,63919.465,63957.555,64141.465,0.123,0.977,0.441,-0.610,-1.556,-1.221,100.000,706.000,1.000
63474.309,63461.164,63868.324,63757.281,63779.813,63992.242,64030.063,64214.242,0.127,0.975,0.441,-0.549,-1.312,-1.282,100.000,707.000,1.000
63583.383,63570.422,63977.758,63866.445,63889.066,64101.320,64139.227,64323.676,0.131,0.972,0.447,-0.488,-1.068,-1.251,100.000,708.000,1.000
63692.996,63680.035,64087.551,63976.238,63998.949,64211.289,64249.109,64433.375,0.134,0.969,0.453,-0.397,-0.946,-1.160,100.000,709.000,1.000
63768.457,63755.313,64163.098,64051.520,64074.496,64286.750,64324.480,64508.836,0.135,0.967,0.456,-0.275,-0.854,-1.160,100.000,710.000,1.000
63839.180,63826.305,64233.016,64122.328,64145.309,64357.293,64394.844,64579.824,0.136,0.965,0.461,-0.397,-0.793,-1.282,100.000,711.000,1.000
63943.070,63929.836,64336.637,64225.863,64248.484,64460.914,64498.555,64683.449,0.133,0.964,0.467,-0.488,-0.824,-1.495,100.000,712.000,1.000
64053.129,64040.074,64447.324,64336.102,64358.633,64571.422,64608.703,64793.508,0.131,0.962,0.465,-0.610,-0.763,-1.617,100.000,713.000,1.000
64053.129,64040.074,64447.324,64336.102,64358.633,64571.422,64608.703,64793.508,0.131,0.962,0.465,-0.610,-0.763,-1.617,100.000,714.000,0.000
64053.129,64040.074,64447.324,64336.102,64358.633,64571.422,64608.703,64793.508,0.131,0.962,0.465,-0.610,-0.763,-1.617,100.000,715.000,0.000
64285.051,64272.266,64679.871,64568.203,64591.539,64803.434,64840.805,65025.965,0.112,0.963,0.460,-0.153,-0.488,-1.923,100.000,716.000,1.000
64395.379,64382.324,64790.199,64678.441,64701.688,64913.852,64950.953,65136.207,0.107,0.965,0.457,0.122,-0.519,-2.014,100.000,717.000,1.000
64473.969,64461.629,64868.789,64757.031,64780.188,64992.262,65029.723,65214.973,0.101,0.968,0.456,0.336,-0.366,-2.106,100.000,718.000,1.000
64527.434,64515.004,64922.074,64810.227,64833.652,65045.816,65083.277,65268.707,0.096,0.969,0.453,0.427,-0.305,-2.197,100.000,719.000,1.000
64609.152,64596.457,65003.348,64892.035,64915.191,65127.441,65164.816,65350.066,0.094,0.970,0.452,0.366,-0.397,-2.289,100.000,720.000,1.000
64715.992,64703.117,65110.367,64999.145,65022.031,65234.375,65271.836,65457.176,0.100,0.969,0.452,0.214,-0.244,-2.289,100.000,721.000,1.000
64794.043,64781.438,65188.957,65077.105,65100.176,65312.605,65350.066,65535.496,0.099,0.966,0.451,0.122,-0.336,-2.228,100.000,722.000,1.000
64844.648,64832.313,65239.469,65127.891,65150.777,65363.297,65400.223,65586.188,0.102,0.966,0.450,0.122,-0.427,-2.319,100.000,723.000,1.000
64915.102,64902.762,65310.102,65198.254,65221.051,65433.930,65470.496,65656.461,0.102,0.967,0.451,0.244,-0.458,-2.319,100.000,724.000,1.000
65016.309,65004.152,65411.398,65299.641,65322.527,65535.227,65572.336,65757.852,0.097,0.968,0.445,0.305,-0.549,-2.350,100.000,725.000,1.000
65106.613,65094.543,65501.434,65389.852,65413.188,65625.531,65662.727,65848.242,0.095,0.969,0.443,0.397,-0.641,-2.228,100.000,726.000,1.000
65166.691,65154.801,65561.781,65450.203,65473.359,65685.883,65722.891,65908.773,0.093,0.971,0.440,0.549,-0.885,-2.380,100.000,727.000,1.000
65243.137,65231.422,65638.406,65526.824,65549.891,65762.500,65799.336,65985.305,0.091,0.973,0.441,0.702,-1.190,-2.197,100.000,728.000,1.000
65354.984,65343.359,65749.984,65638.672,65661.648,65874.438,65911.008,66097.063,0.097,0.972,0.446,0.641,-1.434,-2.228,100.000,729.000,1.000
65464.059,65451.992,65858.969,65747.484,65770.547,65983.156,66019.906,66205.781,0.104,0.970,0.447,0.824,-1.495,-1.984,100.000,730.000,1.000
65540.414,65528.703,65935.773,65824.195,65847.172,66059.688,66096.617,66282.578,0.109,0.971,0.444,0.671,-1.404,-2.075,100.000,731.000,1.000
65625.172,65613.641,66020.891,65909.039,65932.016,66144.539,66181.375,66367.609,0.113,0.975,0.443,0.610,-1.221,-2.075,100.000,732.000,1.000
65737.914,65726.563,66133.539,66022.227,66045.203,66257.641,66294.469,66480.711,0.112,0.977,0.445,0.549,-0.916,-2.045,100.000,733.000,1.000
65855.219,65843.859,66250.930,66139.531,66162.688,66375.117,66411.773,66598.008,0.112,0.976,0.452,0.458,-0.671,-1.953,100.000,734.000,1.000
65938.008,65926.648,66333.633,66222.234,66245.297,66457.727,66494.297,66680.531,0.109,0.976,0.451,0.427,-0.580,-1.953,100.000,735.000,1.000
66013.109,66001.758,66408.469,66297.156,66320.133,66532.563,66569.398,66755.547,0.108,0.973,0.450,0.336,-0.488,-1.862,100.000,736.000,1.000
66115.477,66104.125,66511.016,66399.703,66422.594,66634.578,66671.680,66858.008,0.107,0.975,0.447,0.305,-0.336,-1.617,100.000,737.000,1.000
66225.453,66214.008,66620.805,66509.500,66532.563,66744.102,66781.563,66967.883,0.106,0.975,0.448,0.153,-0.366,-1.343,100.000,738.000,1.000
66297.422,66286.336,66692.961,66581.555,66604.984,66816.789,66853.891,67040.125,0.105,0.972,0.447,0.061,-0.549,-1.282,100.000,739.000,1.000
66355.898,66344.813,66751.523,66640.211,66663.188,66875.258,66912.094,67098.688,0.105,0.970,0.445,-0.031,-0.732,-1.190,100.000,740.000,1.000
66446.914,66436.000,66842.719,66731.406,66754.469,66966.367,67003.469,67189.883,0.107,0.969,0.450,-0.336,-1.190,-1.099,100.000,741.000,1.000
66554.289,66543.289,66949.648,66838.336,66861.578,67073.836,67110.758,67297.352,0.107,0.965,0.455,-0.336,-1.495,-0.977,100.000,742.000,1.000
66631.000,66619.914,67026.539,66915.313,66938.203,67150.453,67187.383,67374.422,0.106,0.962,0.457,-0.427,-1.953,-1.038,100.000,743.000,1.000
66688.938,66678.031,67084.742,66973.609,66996.766,67208.836,67245.492,67432.266,0.108,0.961,0.459,-0.275,-2.289,-1.190,100.000,744.000,1.000
66765.828,66755.094,67161.273,67050.227,67073.477,67285.281,67322.023,67508.797,0.109,0.959,0.456,-0.031,-2.686,-1.251,100.000,745.000,1.000
66871.859,66861.047,67267.398,67156.359,67179.422,67391.227,67428.508,67615.195,0.111,0.957,0.453,0.397,-2.991,-1.465,100.000,746.000,1.000
66965.023,66954.031,67360.469,67249.609,67272.586,67484.656,67521.227,67708.445,0.113,0.960,0.452,0.916,-3.052,-1.678,100.000,747.000,1.000
67030.469,67019.742,67426.367,67315.414,67338.211,67550.195,67586.672,67774.430,0.114,0.960,0.451,1.251,-3.143,-1.709,100.000,748.000,1.000
67110.492,67099.758,67506.477,67395.070,67418.500,67630.656,67667.141,67854.711,0.115,0.962,0.448,1.434,-3.021,-1.831,100.000,749.000,1.000
67223.945,67213.398,67619.930,67508.617,67531.773,67744.383,67780.867,67967.906,0.115,0.964,0.442,1.282,-2.808,-1.984,100.000,750.000,1.000
67314.336,67303.789,67710.141,67598.648,67621.984,67834.422,67870.898,68057.844,0.112,0.969,0.433,1.099,-2.472,-2.136,100.000,751.000,1.000
67366.461,67356.180,67762.805,67651.313,67674.648,67886.898,67923.203,68110.414,0.106,0.974,0.428,0.885,-2.045,-2.258,100.000,752.000,1.000
67430.656,67420.195,67826.727,67715.328,67738.570,67950.734,67987.039,68174.430,0.105,0.973,0.419,0.702,-1.648,-2.380,100.000,753.000,1.000
67526.594,67516.039,67922.398,67811.352,67834.508,68046.578,68083.063,68270.547,0.102,0.976,0.416,0.488,-1.221,-2.411,100.000,754.000,1.000
67622.703,67612.961,68019.133,67908.180,67930.797,68143.141,68179.617,68367.016,0.098,0.975,0.420,0.305,-0.885,-2.289,100.000,755.000,1.000
67688.148,67678.313,68084.398,67973.445,67995.891,68208.320,68245.063,68432.555,0.100,0.977,0.421,-0.031,-0.549,-2.075,100.000,756.000,1.000
67754.039,67744.203,68150.117,68039.164,68061.867,68274.391,68310.688,68498.805,0.095,0.978,0.426,-0.275,-0.214,-1.923,100.000,757.000,1.000
67853.727,67843.898,68249.711,68138.938,68161.734,68374.078,68410.375,68598.398,0.096,0.976,0.428,-0.671,0.061,-1.892,100.000,758.000,1.000
67965.758,67955.656,68362.188,68251.234,68274.031,68486.461,68522.492,68710.336,0.095,0.974,0.430,-0.854,0.244,-1.740,100.000,759.000,1.000
68045.688,68035.672,68441.758,68330.719,68353.781,68566.305,68602.242,68790.000,0.097,0.973,0.432,-1.038,0.427,-1.709,100.000,760.000,1.000
68121.680,68111.852,68517.398,68406.711,68429.602,68642.117,68678.328,68866.445,0.098,0.973,0.439,-1.099,0.549,-1.678,100.000,761.000,1.000
68224.680,68214.664,68620.844,68509.977,68532.773,68745.211,68781.688,68969.977,0.098,0.970,0.444,-1.434,0.427,-1.526,100.000,762.000,1.000
68337.242,68327.500,68733.586,68622.359,68645.164,68857.414,68894.070,69082.273,0.102,0.969,0.451,-1.129,0.275,-1.495,100.000,763.000,1.000
68421.016,68411.180,68817.445,68706.047,68728.844,68941.547,68977.844,69166.047,0.101,0.969,0.457,-0.885,0.244,-1.678,100.000,764.000,1.000
68496.570,68486.641,68892.641,68781.328,68804.305,69017.180,69053.484,69241.508,0.101,0.969,0.461,-0.610,0.031,-1.770,100.000,765.000,1.000
68594.289,68584.633,68990.633,68879.586,68902.297,69114.992,69151.469,69339.406,0.102,0.968,0.468,-0.366,-0.519,-1.740,100.000,766.000,1.000
68717.398,68707.742,69113.742,69002.875,69025.500,69238.016,69274.586,69462.609,0.101,0.968,0.468,-0.244,-0.977,-1.862,100.000,767.000,1.000
68816.734,68806.984,69213.430,69102.297,69125.273,69337.797,69374.094,69562.117,0.103,0.968,0.469,-0.214,-1.465,-1.740,100.000,768.000,1.000
68883.250,68873.688,69279.859,69168.547,69191.617,69404.227,69440.438,69628.547,0.104,0.968,0.469,-0.122,-1.953,-1.770,100.000,769.000,1.000
68970.242,68960.945,69366.852,69255.719,69278.609,69491.133,69527.695,69715.539,0.107,0.967,0.471,0.061,-2.258,-1.617,100.000,770.000,1.000
69079.766,69070.914,69476.469,69365.602,69388.492,69600.922,69637.398,69825.422,0.109,0.969,0.468,0.122,-2.319,-1.556,100.000,771.000,1.000
69159.250,69150.578,69556.039,69444.727,69467.977,69680.586,69716.703,69905.172,0.111,0.971,0.465,0.214,-2.258,-1.556,100.000,772.000,1.000
69206.461,69197.695,69603.156,69492.203,69515.094,69727.523,69763.914,69952.203,0.112,0.976,0.463,-0.061,-2.045,-1.526,100.000,773.000,1.000
69265.469,69256.797,69661.984,69550.945,69573.742,69786.352,69822.648,70011.211,0.114,0.981,0.462,-0.122,-2.045,-1.556,100.000,774.000,1.000
69352.547,69343.875,69749.336,69638.117,69661.180,69873.883,69909.914,70098.648,0.115,0.979,0.458,-0.336,-2.045,-1.465,100.000,775.000,1.000
69428.633,69420.141,69826.141,69714.828,69737.891,69950.148,69986.531,70175.273,0.114,0.977,0.454,-0.427,-2.106,-1.343,100.000,776.000,1.000
69473.961,69465.734,69871.648,69759.977,69783.133,69995.383,70031.508,70220.422,0.113,0.975,0.454,-0.580,-1.984,-1.312,100.000,777.000,1.000
69525.641,69517.328,69923.055,69811.383,69834.539,70047.328,70083.273,70272.188,0.112,0.973,0.452,-0.610,-1.923,-1.343,100.000,778.000,1.000
69611.742,69603.250,70009.063,69897.484,69920.641,70133.164,70169.375,70358.289,0.112,0.973,0.452,-0.732,-1.923,-1.129,100.000,779.000,1.000
69701.234,69692.742,70098.828,69987.156,70010.047,70223.102,70258.953,70448.141,0.115,0.975,0.448,-0.854,-1.831,-1.007,100.000,780.000,1.000
69761.406,69752.820,70158.461,70047.328,70069.953,70283.008,70318.680,70507.867,0.114,0.974,0.444,-0.793,-1.709,-0.854,100.000,781.000,1.000
69826.141,69818.094,70223.281,70112.508,70134.773,70347.563,70383.234,70572.594,0.113,0.975,0.441,-0.641,-1.587,-0.702,100.000,782.000,1.000
69930.836,69922.875,70327.977,70216.938,70239.469,70452.078,70487.930,70677.203,0.114,0.975,0.446,-0.488,-1.404,-0.458,100.000,783.000,1.000
70042.500,70034.547,70439.828,70328.602,70351.406,70563.922,70600.047,70788.781,0.115,0.973,0.446,-0.366,-1.282,-0.427,100.000,784.000,1.000
70124.758,70116.797,70521.992,70411.219,70434.016,70646.359,70682.297,70871.484,0.114,0.974,0.448,-0.244,-1.343,-0.488,100.000,785.000,1.000
70200.305,70192.352,70597.453,70486.586,70509.477,70721.906,70757.938,70946.945,0.113,0.973,0.443,-0.183,-1.251,-0.397,100.000,786.000,1.000
70306.344,70298.922,70703.758,70592.711,70615.602,70828.031,70864.156,71052.977,0.109,0.973,0.439,0.031,-1.221,-0.336,100.000,787.000,1.000
70429.367,70421.766,70826.602,70715.648,70738.445,70951.055,70987.086,71175.914,0.105,0.973,0.440,0.183,-1.190,-0.244,100.000,788.000,1.000
70522.883,70515.109,70920.477,70808.633,70831.969,71044.484,71080.336,71269.344,0.106,0.973,0.440,0.336,-1.312,-0.092,100.000,789.000,1.000
70597.359,70589.406,70994.773,70883.109,70906.445,71118.875,71154.281,71344.000,0.112,0.970,0.446,0.427,-1.160,0.000,100.000,790.000,1.000
70697.320,70689.453,71094.734,70983.242,71006.313,71219.008,71254.328,71443.867,0.112,0.969,0.448,0.244,-0.946,-0.031,100.000,791.000,1.000
70816.766,70809.258,71214.359,71103.141,71126.023,71338.633,71374.133,71563.672,0.110,0.970,0.457,0.031,-0.671,-0.122,100.000,792.000,1.000
70901.617,70894.906,71299.656,71188.609,71210.961,71424.109,71459.961,71649.055,0.106,0.968,0.455,-0.092,-0.488,-0.244,100.000,793.000,1.000
70962.234,70955.258,71360.094,71249.047,71271.398,71484.547,71520.672,71709.492,0.103,0.967,0.457,-0.153,-0.427,-0.519,100.000,794.000,1.000
71042.430,71034.828,71440.023,71328.711,71351.328,71564.391,71600.508,71789.875,0.100,0.962,0.461,0.092,-0.458,-0.916,100.000,795.000,1.000
71148.734,71141.406,71546.508,71435.281,71457.727,71670.516,71706.813,71896.445,0.104,0.957,0.465,0.275,-0.732,-1.190,100.000,796.000,1.000
71243.867,71236.625,71641.461,71530.680,71553.125,71766.000,71801.672,71991.398,0.105,0.958,0.462,0.641,-1.129,-1.587,100.000,797.000,1.000
71311.813,71304.391,71709.586,71598.539,71620.891,71834.039,71870.070,72059.344,0.104,0.957,0.458,0.702,-1.526,-1.953,100.000,798.000,1.000
71388.883,71381.820,71786.922,71676.055,71698.406,71911.375,71947.500,72137.039,0.106,0.960,0.458,0.824,-1.892,-2.380,100.000,799.000,1.000
71497.688,71490.898,71895.375,71785.227,71807.484,72019.914,72056.219,72246.203,0.108,0.961,0.455,0.732,-2.106,-2.808,100.000,800.000,1.000
71600.953,71594.336,71998.727,71888.133,71910.750,72122.914,72158.945,72349.117,0.109,0.963,0.455,0.641,-2.289,-3.082,100.000,801.000,1.000
71664.969,71658.352,72063.281,71952.234,71974.766,72187.109,72223.047,72413.039,0.114,0.963,0.450,0.488,-2.258,-3.113,100.000,802.000,1.000
71732.828,71726.219,72130.867,72019.648,72042.266,72255.055,72290.734,72480.813,0.114,0.965,0.449,0.305,-2.258,-3.052,100.000,803.000,1.000
71832.070,71825.547,72229.938,72118.805,72141.688,72354.391,72389.969,72579.961,0.110,0.969,0.452,0.397,-2.380,-3.052,100.000,804.000,1.000
71927.563,71920.852,72325.602,72214.469,72237.086,72449.961,72485.820,72675.625,0.110,0.972,0.446,0.458,-2.319,-2.899,100.000,805.000,1.000
71992.203,71985.492,72390.063,72279.195,72301.906,72514.781,72550.547,72740.266,0.108,0.975,0.440,0.580,-1.892,-2.777,100.000,806.000,1.000
72049.508,72042.891,72447.195,72336.688,72359.219,72572.008,72607.500,72797.492,0.107,0.978,0.439,0.519,-1.465,-2.441,100.000,807.000,1.000
72129.711,72123.359,72527.750,72416.883,72439.594,72652.563,72687.789,72877.953,0.107,0.978,0.437,0.427,-0.946,-2.258,100.000,808.000,1.000
72215.898,72209.727,72614.297,72503.070,72525.961,72738.836,72774.422,72964.594,0.109,0.978,0.438,0.031,-0.549,-2.014,100.000,809.000,1.000
72280.719,72274.906,72679.203,72568.070,72590.688,72803.836,72839.422,73029.680,0.108,0.979,0.439,-0.183,-0.153,-1.495,100.000,810.000,1.000
72337.047,72331.234,72735.266,72624.484,72646.836,72859.898,72895.391,73085.563,0.105,0.978,0.438,-0.336,0.061,-1.007,100.000,811.000,1.000
72425.734,72420.102,72824.219,72713.445,72735.617,72948.766,72984.352,73174.789,0.102,0.978,0.439,-0.183,0.122,-0.732,100.000,812.000,1.000
72534.719,72529.086,72933.211,72822.438,72844.609,73057.305,73093.336,73283.867,0.105,0.977,0.443,-0.122,-0.061,-0.641,100.000,813.000,1.000
72613.758,72608.039,73012.336,72901.914,72924.180,73136.875,73172.281,73363.164,0.103,0.971,0.445,-0.214,-0.122,-0.702,100.000,814.000,1.000
72673.484,72667.852,73072.414,72961.461,72983.727,73196.867,73232.367,73423.156,0.103,0.970,0.446,-0.427,-0.397,-0.702,100.000,815.000,1.000
72764.586,72759.227,73163.523,73052.477,73074.648,73287.617,73323.383,73514.172,0.102,0.968,0.441,-0.427,-0.763,-0.763,100.000,816.000,1.000
72876.797,72871.336,73275.547,73164.508,73186.766,73399.820,73435.227,73626.289,0.100,0.965,0.446,-0.153,-1.221,-0.793,100.000,817.000,1.000
72960.750,72955.383,73359.414,73248.281,73270.992,73483.781,73519.180,73710.156,0.099,0.964,0.447,0.061,-1.648,-0.916,100.000,818.000,1.000
73015.109,73009.563,73413.594,73302.461,73325.352,73538.047,73573.633,73764.156,0.100,0.962,0.448,0.214,-2.014,-0.916,100.000,819.000,1.000
73091.641,73086.008,73490.125,73379.258,73401.789,73614.672,73650.430,73840.781,0.102,0.965,0.447,0.397,-2.075,-1.007,100.000,820.000,1.000
73202.773,73196.602,73600.813,73489.859,73512.477,73725.266,73760.852,73951.734,0.101,0.965,0.443,0.427,-2.228,-1.007,100.000,821.000,1.000
73294.148,73288.156,73692.633,73581.320,73604.031,73816.906,73852.406,74043.641,0.098,0.966,0.438,0.549,-2.350,-1.190,100.000,822.000,1.000
73345.195,73340.008,73743.594,73632.641,73655.078,73868.406,73903.898,74095.141,0.099,0.968,0.433,0.610,-2.289,-1.190,100.000,823.000,1.000
73406.438,73401.258,73805.109,73693.797,73716.414,73929.922,73965.234,74156.211,0.098,0.970,0.430,0.671,-2.319,-1.099,100.000,824.000,1.000
73501.305,73495.938,73899.875,73788.836,73811.367,74024.688,74059.914,74250.891,0.099,0.972,0.430,0.610,-2.258,-0.916,100.000,825.000,1.000
73589.906,73584.453,73988.750,73877.703,73900.328,74113.109,74148.430,74340.031,0.101,0.972,0.430,0.549,-2.289,-0.977,100.000,826.000,1.000
73647.750,73642.383,74046.688,73935.375,73958.711,74170.688,74206.367,74397.781,0.100,0.971,0.428,0.366,-2.075,-0.916,100.000,827.000,1.000
73705.328,73700.586,74104.172,73993.039,74016.109,74228.359,74263.945,74455.273,0.099,0.969,0.427,0.031,-1.862,-0.793,100.000,828.000,1.000
73794.914,73790.266,74193.844,74082.711,74105.336,74318.211,74353.438,74544.773,0.100,0.972,0.427,-0.214,-1.556,-0.732,100.000,829.000,1.000
73885.125,73880.211,74284.148,74172.750,74195.188,74408.070,74443.297,74634.891,0.100,0.972,0.428,-0.336,-1.190,-0.793,100.000,830.000,1.000
73941.008,73936.359,74340.203,74228.898,74251.336,74464.039,74499.797,74691.133,0.100,0.975,0.429,-0.580,-0.793,-0.854,100.000,831.000,1.000
73998.852,73994.023,74397.695,74286.648,74308.734,74521.969,74557.555,74748.617,0.099,0.975,0.434,-0.793,-0.488,-0.946,100.000,832.000,1.000
74098.180,74093.711,74497.117,74385.805,74408.156,74621.211,74656.711,74848.125,0.101,0.972,0.436,-1.038,-0.183,-1.007,100.000,833.000,1.000
74210.211,74205.469,74608.789,74497.477,74520.273,74733.422,74768.555,74960.156,0.099,0.975,0.443,-1.129,-0.061,-1.007,100.000,834.000,1.000
74286.742,74282.180,74685.320,74574.273,74596.805,74810.039,74845.359,75036.508,0.097,0.972,0.450,-1.221,0.061,-1.129,100.000,835.000,1.000
